suburb,address,price,sold_date,property_type,bedrooms,bathrooms,parking,land_size,collected_at
DUNOON,"5 Cedar Drive, Dunoon NSW 2480",700000,2025-01-01,house,3.0,2.0,1.0,733.0,2025-03-18T04:07:47.952600
DUNS CREEK,"10 Wallaby Close, Duns Creek NSW 2321",1200000,2025-03-04,house,3.0,1.0,2.0,19900.0,2025-03-18T04:07:47.954605
DURAL,"5 Bettina Place, Dural NSW 2158",2000000,2025-03-14,house,6.0,3.0,5.0,696.0,2025-03-18T04:07:54.133814
DURAL,"2 Lockyer Close, Dural NSW 2158",2050000,2025-03-11,house,4.0,2.0,2.0,560.0,2025-03-18T04:07:54.133814
DURAL,"9/12 Martin Place, Dural NSW 2158",1275000,2025-03-03,house,2.0,1.0,1.0,,2025-03-18T04:07:54.133814
DURAL,"9 Jenner Road, Dural NSW 2158",2780000,2025-02-25,house,4.0,2.0,2.0,1452.0,2025-03-18T04:07:54.133814
DURAL,"675-677 Old Northern Road, Dural NSW 2158",2500000,2025-02-25,house,5.0,2.0,1.0,1752.0,2025-03-18T04:07:54.133814
DURAL,"16 Uralla Road, Dural NSW 2158",3170000,2025-02-21,acreage-semi-rural,4.0,4.0,4.0,11000.0,2025-03-18T04:07:54.133814
DURAL,"Address available on request, Dural NSW 2158",6100000,2025-01-04,residential land,,,,20800.0,2025-03-18T04:07:54.133814
DURANBAH,"101 Duranbah Road, Duranbah NSW 2487",2200000,2025-03-05,acreage-semi-rural,1.0,1.0,2.0,100200.0,2025-03-18T04:08:01.258717
DURI,"143 Skeltons Lane, Duri NSW 2344",860000,2025-03-13,mixed farming,5.0,1.0,3.0,46700.0,2025-03-18T04:08:01.259794
DURI,"1 Warral Street, Duri NSW 2344",195000,2025-01-20,residential land,,,,1410.0,2025-03-18T04:08:01.259794
EAGLE VALE,"15 Drysdale Street, Eagle Vale NSW 2558",825000,2025-03-07,house,3.0,1.0,1.0,549.0,2025-03-18T04:08:11.999683
EAGLE VALE,"223 Gould Road, Eagle Vale NSW 2558",935000,2025-02-27,house,4.0,1.0,2.0,312.0,2025-03-18T04:08:11.999683
EAGLE VALE,"12 Graphite Place, Eagle Vale NSW 2558",960000,2025-01-28,house,3.0,1.0,1.0,748.0,2025-03-18T04:08:11.999683
EARLWOOD,"2 Stone Street, Earlwood NSW 2206",1400000,2025-03-17,house,2.0,1.0,2.0,,2025-03-18T04:08:21.803906
EARLWOOD,"19/205 Homer Street, Earlwood NSW 2206",1125000,2025-03-15,apartment,2.0,2.0,1.0,,2025-03-18T04:08:21.803906
EARLWOOD,"24 Birrellea Avenue, Earlwood NSW 2206",1900000,2025-03-08,house,2.0,1.0,3.0,519.0,2025-03-18T04:08:21.803906
EARLWOOD,"539 Homer Street, Earlwood NSW 2206",2172000,2025-03-08,house,4.0,2.0,3.0,,2025-03-18T04:08:21.803906
EARLWOOD,"52a Stone Street, Earlwood NSW 2206",2100000,2025-02-28,house,4.0,4.0,2.0,175.0,2025-03-18T04:08:21.803906
EARLWOOD,"99 Undercliffe Road, Earlwood NSW 2206",2520000,2025-02-25,house,4.0,2.0,2.0,847.0,2025-03-18T04:08:21.803906
EARLWOOD,"10 Forrest Avenue, Earlwood NSW 2206",1950000,2025-02-22,house,5.0,3.0,1.0,689.0,2025-03-18T04:08:21.803906
EARLWOOD,"49A Stone Street, Earlwood NSW 2206",1550000,2025-02-22,duplex-semi-detached,3.0,2.0,2.0,175.0,2025-03-18T04:08:21.803906
EARLWOOD,"178 Homer Street, Earlwood NSW 2206",1835000,2025-02-21,house,3.0,1.0,1.0,574.0,2025-03-18T04:08:21.803906
EARLWOOD,"37/70-74 Wardell Road, Earlwood NSW 2206",1360000,2025-02-15,townhouse,4.0,2.0,1.0,213.0,2025-03-18T04:08:21.803906
EARLWOOD,"40 Woolcott Street, Earlwood NSW 2206",1440000,2025-02-12,house,2.0,1.0,2.0,190.0,2025-03-18T04:08:21.803906
EARLWOOD,"70 Wolli Avenue, Earlwood NSW 2206",2110000,2025-02-09,house,4.0,2.0,2.0,563.0,2025-03-18T04:08:21.803906
EARLWOOD,"36 Prince Edward Avenue, Earlwood NSW 2206",2225000,2025-02-01,house,3.0,2.0,2.0,1189.0,2025-03-18T04:08:21.803906
EARLWOOD,"44 Highland Crescent, Earlwood NSW 2206",1895000,2025-01-24,house,4.0,3.0,2.0,505.0,2025-03-18T04:08:21.803906
EAST ALBURY,"418 Schubach Street, East Albury NSW 2640",425000,2025-03-06,house,3.0,1.0,3.0,726.0,2025-03-18T04:08:21.805909
EAST ALBURY,"208 Walsh Street, East Albury NSW 2640",598800,2025-02-21,house,3.0,1.0,1.0,644.0,2025-03-18T04:08:21.805909
EAST ALBURY,"1/257 Wirraway Street, East Albury NSW 2640",440000,2025-01-22,unit,2.0,1.0,1.0,370.0,2025-03-18T04:08:21.805909
EAST BALLINA,"7 Antrim Street, East Ballina NSW 2478",1050000,2025-03-12,house,3.0,2.0,1.0,662.0,2025-03-18T04:08:21.808910
EAST BALLINA,"8/6-14 John Sharpe Street, East Ballina NSW 2478",820000,2025-03-11,unit,3.0,2.0,1.0,,2025-03-18T04:08:21.808910
EAST BALLINA,"117/25 Fenwick Drive, East Ballina NSW 2478",427500,2025-03-04,unit,3.0,1.0,1.0,,2025-03-18T04:08:21.808910
EAST BALLINA,"2/9 Seaview Street, East Ballina NSW 2478",985000,2025-02-28,house,3.0,2.0,1.0,266.0,2025-03-18T04:08:21.808910
EAST BALLINA,"3/111 Links Avenue, East Ballina NSW 2478",625000,2025-02-27,villa,2.0,1.0,1.0,,2025-03-18T04:08:21.808910
EAST BALLINA,"1/13 Beachfront Parade, East Ballina NSW 2478",1370000,2025-02-25,house,3.0,2.0,2.0,,2025-03-18T04:08:21.808910
EAST BALLINA,"8 Peppercorne Place, East Ballina NSW 2478",1137000,2025-02-22,house,3.0,2.0,2.0,821.0,2025-03-18T04:08:21.808910
EAST BALLINA,"304/3-7 Grandview Street, East Ballina NSW 2478",725000,2025-02-19,apartment,2.0,2.0,1.0,,2025-03-18T04:08:21.808910
EAST BALLINA,"3/35 Anderson Street, East Ballina NSW 2478",680000,2025-02-07,unit,2.0,1.0,1.0,,2025-03-18T04:08:21.808910
EAST BALLINA,"16 Fenwick Drive, East Ballina NSW 2478",1770000,2025-02-07,house,3.0,2.0,4.0,664.0,2025-03-18T04:08:21.808910
EAST BALLINA,"5 Kingfisher Place, East Ballina NSW 2478",1250000,2025-02-04,house,4.0,2.0,2.0,799.0,2025-03-18T04:08:21.808910
EAST BALLINA,"2/37 Bayview Drive, East Ballina NSW 2478",1025000,2025-01-31,townhouse,3.0,1.0,2.0,,2025-03-18T04:08:21.808910
EAST BALLINA,"6/23 Barwen Street, East Ballina NSW 2478",925000,2025-01-29,house,2.0,1.0,1.0,261.0,2025-03-18T04:08:21.808910
EAST BALLINA,"1/2 Bayview Drive, East Ballina NSW 2478",1100000,2025-01-29,townhouse,3.0,2.0,1.0,208.0,2025-03-18T04:08:21.808910
EAST BALLINA,"2/5-7 Beachfront Parade, East Ballina NSW 2478",920000,2025-01-23,house,3.0,1.0,2.0,,2025-03-18T04:08:21.808910
EAST BALLINA,"9 Suzanne Street, East Ballina NSW 2478",1050000,2025-01-13,house,2.0,2.0,1.0,481.0,2025-03-18T04:08:21.808910
EAST BRANXTON,"18A George Street, East Branxton NSW 2335",900000,2025-03-10,house,5.0,2.0,3.0,1019.0,2025-03-18T04:08:27.246132
EAST CORRIMAL,"8/46 Thalassa Avenue, East Corrimal NSW 2518",720000,2025-03-07,apartment,2.0,1.0,1.0,,2025-03-18T04:08:27.250641
EAST CORRIMAL,"62 Dobbie Avenue, East Corrimal NSW 2518",1800000,2025-03-05,house,3.0,2.0,2.0,685.0,2025-03-18T04:08:27.250641
EAST CORRIMAL,"58 Lake Parade, East Corrimal NSW 2518",2213000,2025-02-19,house,4.0,2.0,2.0,712.0,2025-03-18T04:08:27.250641
EAST CORRIMAL,"101 Pioneer Road, East Corrimal NSW 2518",1560000,2025-02-17,house,4.0,2.0,3.0,,2025-03-18T04:08:27.250641
EAST CORRIMAL,"32 Carroll Road, East Corrimal NSW 2518",1650000,2025-02-14,house,3.0,1.0,2.0,696.0,2025-03-18T04:08:27.250641
EAST CORRIMAL,"27A Thalassa Avenue, East Corrimal NSW 2518",1890000,2025-02-04,duplex-semi-detached,4.0,3.0,2.0,,2025-03-18T04:08:27.250641
EAST CORRIMAL,"3/12 Lake Parade, East Corrimal NSW 2518",865000,2025-01-28,townhouse,2.0,1.0,1.0,,2025-03-18T04:08:27.250641
EAST CORRIMAL,"1/46 Thalassa Avenue, East Corrimal NSW 2518",880000,2025-01-05,unit,3.0,2.0,2.0,,2025-03-18T04:08:27.250641
EAST GOSFORD,"1/36 Adelaide Street, East Gosford NSW 2250",740000,2025-03-14,townhouse,3.0,1.0,1.0,,2025-03-18T04:08:27.251640
EAST GOSFORD,"43 Waratah Street, East Gosford NSW 2250",905000,2025-03-05,house,3.0,1.0,1.0,590.0,2025-03-18T04:08:27.251640
EAST GOSFORD,"35 George Street, East Gosford NSW 2250",1155000,2025-03-01,house,3.0,1.0,1.0,670.0,2025-03-18T04:08:27.251640
EAST GOSFORD,"2/19 Melbourne Street, East Gosford NSW 2250",950000,2025-02-27,townhouse,3.0,2.0,2.0,,2025-03-18T04:08:27.251640
EAST GOSFORD,"3/38-40 York Street, East Gosford NSW 2250",705000,2025-01-29,townhouse,2.0,1.0,2.0,,2025-03-18T04:08:27.251640
EAST GOSFORD,"73 Caroline Street, East Gosford NSW 2250",1425000,2025-01-22,house,3.0,3.0,2.0,453.0,2025-03-18T04:08:27.251640
EAST GOSFORD,"6A Brougham Street, East Gosford NSW 2250",1050000,2025-01-17,house,3.0,1.0,1.0,765.0,2025-03-18T04:08:27.251640
EAST GOSFORD,"1/17 Webb Street, East Gosford NSW 2250",767000,2025-01-13,townhouse,3.0,2.0,1.0,,2025-03-18T04:08:27.251640
EAST HILLS,"8B Worsley Street, East Hills NSW 2213",1850000,2025-03-06,duplex-semi-detached,5.0,4.0,2.0,,2025-03-18T04:08:32.640930
EAST HILLS,"34 Park Rd, East Hills NSW 2213",1130000,2025-02-18,house,2.0,2.0,1.0,325.0,2025-03-18T04:08:32.640930
EAST HILLS,"6 Blair Avenue, East Hills NSW 2213",1430000,2025-02-04,house,3.0,2.0,1.0,626.0,2025-03-18T04:08:32.640930
EAST KEMPSEY,"51 Sullivan Street, East Kempsey NSW 2440",910000,2025-02-20,unitblock,6.0,3.0,3.0,873.0,2025-03-18T04:08:32.644437
EAST KEMPSEY,"51B Rudder Street, East Kempsey NSW 2440",645000,2025-01-24,house,3.0,2.0,2.0,368.0,2025-03-18T04:08:32.644437
EAST KILLARA,"Address available on request, East Killara NSW 2071",3500000,2025-03-13,house,3.0,2.0,2.0,,2025-03-18T04:08:32.646980
EAST KILLARA,"55 Koola Avenue, East Killara NSW 2071",3912000,2025-03-06,house,4.0,2.0,2.0,980.0,2025-03-18T04:08:32.646980
EAST KILLARA,"95 Koola Avenue, East Killara NSW 2071",8390000,2025-03-01,house,5.0,5.0,2.0,961.0,2025-03-18T04:08:32.646980
EAST KURRAJONG,"202 Bull Ridge Road, East Kurrajong NSW 2758",2560000,2025-02-21,acreage-semi-rural,3.0,1.0,8.0,161900.0,2025-03-18T04:08:40.199080
EAST KURRAJONG,"144 Royerdale Place, East Kurrajong NSW 2758",1975000,2025-02-04,house,5.0,2.0,6.0,13100.0,2025-03-18T04:08:40.199080
EAST KURRAJONG,"80 Howes Road, East Kurrajong NSW 2758",1375000,2025-01-24,house,6.0,2.0,5.0,20700.0,2025-03-18T04:08:40.199080
EAST KURRAJONG,"54 East Kurrajong Road, East Kurrajong NSW 2758",1600000,2025-01-15,house,4.0,2.0,5.0,7584.0,2025-03-18T04:08:40.199080
EAST LINDFIELD,"10 Ailsa Close, East Lindfield NSW 2070",3375000,2025-01-31,house,4.0,2.0,2.0,,2025-03-18T04:08:40.201587
EAST LISMORE,"110 Oakley Avenue, East Lismore NSW 2480",615000,2025-03-10,house,3.0,1.0,2.0,936.0,2025-03-18T04:08:40.203091
EAST LISMORE,"59 Spring Street, East Lismore NSW 2480",655000,2025-02-20,house,3.0,1.0,2.0,809.0,2025-03-18T04:08:40.203091
EAST LISMORE,"305 Ballina Road, East Lismore NSW 2480",598888,2025-02-17,house,3.0,2.0,1.0,572.0,2025-03-18T04:08:40.203091
EAST LISMORE,"24 Belvedere Drive, East Lismore NSW 2480",780000,2025-02-17,house,4.0,3.0,2.0,519.0,2025-03-18T04:08:40.203091
EAST LISMORE,"13 Gorton Avenue, East Lismore NSW 2480",610000,2025-02-11,house,3.0,1.0,1.0,607.0,2025-03-18T04:08:40.203091
EAST LISMORE,"2 Hurford Place, East Lismore NSW 2480",695000,2025-01-28,house,3.0,2.0,3.0,986.0,2025-03-18T04:08:40.203091
EAST LISMORE,"171 Wyrallah Road, East Lismore NSW 2480",645000,2025-01-24,house,4.0,2.0,1.0,708.0,2025-03-18T04:08:40.203091
EAST LISMORE,"25 Conte Street, East Lismore NSW 2480",630000,2025-01-22,house,3.0,1.0,2.0,607.0,2025-03-18T04:08:40.203091
EAST MAITLAND,"2 Page Street, East Maitland NSW 2323",575000,2025-03-14,house,3.0,1.0,1.0,478.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"36/20-22 Molly Morgan Drive, East Maitland NSW 2323",465000,2025-03-12,house,2.0,1.0,1.0,141.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"97 Morpeth Road, East Maitland NSW 2323",970000,2025-03-11,house,4.0,2.0,4.0,1201.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"23 Young Street, East Maitland NSW 2323",845000,2025-03-07,house,3.0,2.0,3.0,684.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"30 Mccann Avenue, East Maitland NSW 2323",765000,2025-03-07,house,4.0,2.0,2.0,615.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"101 Thompson Street, East Maitland NSW 2323",852000,2025-03-06,house,4.0,2.0,3.0,793.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"39 Goodhugh Street, East Maitland NSW 2323",870000,2025-03-04,house,6.0,3.0,2.0,665.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"15 Jubilee Street, East Maitland NSW 2323",800000,2025-03-03,house,3.0,1.0,4.0,803.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"59 Flinders Street, East Maitland NSW 2323",850000,2025-03-03,house,4.0,2.0,2.0,1065.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"80 Thompson Street, East Maitland NSW 2323",840000,2025-02-26,house,3.0,1.0,2.0,670.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"28 Northcott Avenue, East Maitland NSW 2323",630000,2025-02-26,house,3.0,1.0,1.0,594.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"58 Burg Street, East Maitland NSW 2323",840000,2025-02-22,house,3.0,2.0,2.0,607.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"180 Melbourne Street, East Maitland NSW 2323",710000,2025-02-21,house,3.0,2.0,2.0,356.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"29 Raymond Terrace Road, East Maitland NSW 2323",620000,2025-02-21,house,3.0,1.0,1.0,302.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"28 Thompson Street, East Maitland NSW 2323",875000,2025-02-19,house,4.0,2.0,4.0,702.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"18 Charles Street, East Maitland NSW 2323",630000,2025-02-19,house,3.0,1.0,1.0,531.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"22/20-22 Molly Morgan Drive, East Maitland NSW 2323",513000,2025-02-17,townhouse,2.0,1.0,1.0,,2025-03-18T04:08:40.205094
EAST MAITLAND,"1/81 Worcester Drive, East Maitland NSW 2323",760000,2025-02-12,house,4.0,2.0,2.0,478.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"7 Cecily Close, East Maitland NSW 2323",645900,2025-02-06,house,4.0,1.0,1.0,595.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"1/18 Maize Street, East Maitland NSW 2323",660000,2025-02-05,duplex-semi-detached,3.0,1.0,1.0,,2025-03-18T04:08:40.205094
EAST MAITLAND,"7/113 -117 George Street, East Maitland NSW 2323",480000,2025-01-31,villa,2.0,1.0,1.0,147.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"1/78 Victoria Street, East Maitland NSW 2323",500000,2025-01-24,unit,2.0,1.0,1.0,,2025-03-18T04:08:40.205094
EAST MAITLAND,"7 Moss Place, East Maitland NSW 2323",780000,2025-01-13,house,4.0,2.0,2.0,891.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"78 Lindesay Street, East Maitland NSW 2323",790000,2025-01-08,house,4.0,2.0,2.0,531.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"7 Turnbull Drive, East Maitland NSW 2323",870000,2025-01-08,house,5.0,3.0,3.0,799.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"2/26 Skilton Avenue, East Maitland NSW 2323",400000,2025-01-07,house,2.0,1.0,1.0,174.0,2025-03-18T04:08:40.205094
EAST MAITLAND,"17 Vista Parade, East Maitland NSW 2323",783000,2025-01-07,house,3.0,3.0,3.0,582.0,2025-03-18T04:08:40.205094
EAST TAMWORTH,"Unit 5/67 White Street, East Tamworth NSW 2340",321000,2025-03-11,unit,2.0,1.0,1.0,,2025-03-18T04:08:45.003586
EAST TAMWORTH,"132 Upper Street, East Tamworth NSW 2340",610000,2025-03-07,house,4.0,2.0,1.0,885.0,2025-03-18T04:08:45.003586
EAST TAMWORTH,"9 Ashburton Street, East Tamworth NSW 2340",670000,2025-03-07,house,4.0,2.0,2.0,723.0,2025-03-18T04:08:45.003586
EAST TAMWORTH,"533 Armidale Road, East Tamworth NSW 2340",545000,2025-03-05,house,3.0,2.0,4.0,3819.0,2025-03-18T04:08:45.003586
EAST TAMWORTH,"37 Prentice Avenue, East Tamworth NSW 2340",2030000,2025-02-27,house,4.0,4.0,2.0,3412.0,2025-03-18T04:08:45.003586
EAST TAMWORTH,"91 Napier Street, East Tamworth NSW 2340",745000,2025-02-07,house,3.0,3.0,1.0,658.0,2025-03-18T04:08:45.003586
EAST TAMWORTH,"9 Warramunga Avenue, East Tamworth NSW 2340",595000,2025-02-04,house,4.0,3.0,1.0,791.0,2025-03-18T04:08:45.003586
EAST TAMWORTH,"122 Fitzroy Street, East Tamworth NSW 2340",1790000,2025-01-24,house,5.0,2.0,6.0,1201.0,2025-03-18T04:08:45.003586
EAST TAMWORTH,"2/42 White Street, East Tamworth NSW 2340",480000,2025-01-16,unit,2.0,1.0,1.0,,2025-03-18T04:08:45.003586
EAST TAMWORTH,"21 Crawford Street, East Tamworth NSW 2340",480000,2025-01-08,house,4.0,1.0,1.0,562.0,2025-03-18T04:08:45.003586
EAST WAGGA WAGGA,"1/34 Lonergan Place, East Wagga Wagga NSW 2650",386800,2025-03-12,unit,2.0,1.0,1.0,221.0,2025-03-18T04:08:45.005135
EAST WARDELL,"3 Byron Street, East Wardell NSW 2477",830000,2025-01-13,house,5.0,3.0,5.0,1012.0,2025-03-18T04:08:45.006687
EASTGARDENS,"1143/1 Finch Drive, Eastgardens NSW 2036",935000,2025-03-07,apartment,2.0,2.0,1.0,,2025-03-18T04:08:52.804944
EASTGARDENS,"117/8 Studio Drive, Eastgardens NSW 2036",998888,2025-02-25,unit,2.0,2.0,1.0,,2025-03-18T04:08:52.804944
EASTGARDENS,"706/128 Banks Avenue, Eastgardens NSW 2036",900000,2025-02-21,apartment,2.0,2.0,1.0,,2025-03-18T04:08:52.804944
EASTGARDENS,"1039/1 Studio Drive, Eastgardens NSW 2036",1065000,2025-02-17,unit,2.0,2.0,2.0,137.0,2025-03-18T04:08:52.804944
EASTGARDENS,"322/9 Oscar Place, Eastgardens NSW 2036",1225000,2025-02-12,apartment,2.0,2.0,2.0,128.0,2025-03-18T04:08:52.804944
EASTGARDENS,"619/15 Oscar Place, Eastgardens NSW 2036",1700000,2025-02-11,apartment,3.0,2.0,2.0,,2025-03-18T04:08:52.804944
EASTGARDENS,"717/15 Oscar Place, Eastgardens NSW 2036",885000,2025-02-11,apartment,2.0,1.0,1.0,,2025-03-18T04:08:52.804944
EASTGARDENS,"31/1 Studio Drive, Eastgardens NSW 2036",820000,2025-02-04,unit,1.0,1.0,1.0,,2025-03-18T04:08:52.804944
EASTGARDENS,"1019/15 Oscar Place, Eastgardens NSW 2036",1760000,2025-01-30,apartment,3.0,2.0,2.0,,2025-03-18T04:08:52.804944
EASTGARDENS,"1641/1 Finch Drive, Eastgardens NSW 2036",1150000,2025-01-23,apartment,2.0,2.0,2.0,,2025-03-18T04:08:52.804944
EASTGARDENS,"1308/128 Banks Avenue, Eastgardens NSW 2036",1700000,2025-01-18,apartment,4.0,2.0,2.0,,2025-03-18T04:08:52.804944
EASTLAKES,"3/49 Universal Street, Eastlakes NSW 2018",773000,2025-03-15,apartment,2.0,1.0,1.0,91.0,2025-03-18T04:08:52.806944
EASTLAKES,"11/2 Gray Crescent, Eastlakes NSW 2018",725000,2025-03-03,apartment,2.0,1.0,1.0,,2025-03-18T04:08:52.806944
EASTLAKES,"11/32 Barber Avenue, Eastlakes NSW 2018",717000,2025-02-06,apartment,2.0,1.0,1.0,,2025-03-18T04:08:52.806944
EASTLAKES,"15/28 Evans Avenue, Eastlakes NSW 2018",590000,2025-01-22,apartment,1.0,1.0,1.0,,2025-03-18T04:08:52.806944
EASTWOOD,"20 Grove Street, Eastwood NSW 2122",3580000,2025-03-16,house,5.0,3.0,2.0,873.0,2025-03-18T04:08:52.808996
EASTWOOD,"25 Wentworth Road, Eastwood NSW 2122",3109888,2025-03-16,duplex-semi-detached,5.0,4.0,2.0,,2025-03-18T04:08:52.808996
EASTWOOD,"25A Wentworth Road, Eastwood NSW 2122",3108888,2025-03-16,duplex-semi-detached,5.0,4.0,2.0,539.0,2025-03-18T04:08:52.808996
EASTWOOD,"17 Holway Street, Eastwood NSW 2122",3517000,2025-03-15,house,6.0,6.0,3.0,553.0,2025-03-18T04:08:52.808996
EASTWOOD,"21 Holway Street, Eastwood NSW 2122",2600000,2025-03-13,house,4.0,2.0,1.0,,2025-03-18T04:08:52.808996
EASTWOOD,"13 Ferrabetta Avenue, Eastwood NSW 2122",2860000,2025-03-12,house,3.0,2.0,4.0,,2025-03-18T04:08:52.808996
EASTWOOD,"10/6A Eric Street, Eastwood NSW 2122",1440000,2025-03-12,villa,2.0,2.0,1.0,204.0,2025-03-18T04:08:52.808996
EASTWOOD,"10 Ferrabetta Avenue, Eastwood NSW 2122",2520000,2025-03-11,duplex-semi-detached,5.0,4.0,2.0,371.0,2025-03-18T04:08:52.808996
EASTWOOD,"76 Vimiera Road, Eastwood NSW 2122",1950000,2025-03-11,house,3.0,2.0,,378.0,2025-03-18T04:08:52.808996
EASTWOOD,"4/24-26 First Avenue, Eastwood NSW 2122",474000,2025-03-11,unit,1.0,1.0,1.0,,2025-03-18T04:08:52.808996
EASTWOOD,"53 Raimonde Road, Eastwood NSW 2122",2500000,2025-03-10,residential land,,,,677.0,2025-03-18T04:08:52.808996
EASTWOOD,"120 North Road, Eastwood NSW 2122",2750000,2025-03-09,house,5.0,4.0,3.0,362.0,2025-03-18T04:08:52.808996
EASTWOOD,"9/58 Doomben Avenue, Eastwood NSW 2122",692000,2025-03-05,unit,2.0,1.0,1.0,,2025-03-18T04:08:52.808996
EASTWOOD,"9 Richards Avenue, Eastwood NSW 2122",3110000,2025-03-04,house,4.0,1.0,2.0,,2025-03-18T04:08:52.808996
EASTWOOD,"4A Lilac Place, Eastwood NSW 2122",2968000,2025-03-02,duplex-semi-detached,5.0,4.0,3.0,365.0,2025-03-18T04:08:52.808996
EASTWOOD,"9 Campbell Street, Eastwood NSW 2122",4101800,2025-03-02,house,4.0,3.0,1.0,,2025-03-18T04:08:52.808996
EASTWOOD,"67B Rutledge Street, Eastwood NSW 2122",2380000,2025-02-28,house,5.0,2.0,4.0,386.0,2025-03-18T04:08:52.808996
EASTWOOD,"24 Brush Road, Eastwood NSW 2122",3415000,2025-02-27,house,5.0,3.0,2.0,1401.0,2025-03-18T04:08:52.808996
EASTWOOD,"12/20 Ball Avenue, Eastwood NSW 2122",835000,2025-02-26,apartment,2.0,2.0,1.0,117.0,2025-03-18T04:08:52.808996
EASTWOOD,"21 Balaclava Road, Eastwood NSW 2122",3000000,2025-02-20,house,5.0,3.0,2.0,1012.0,2025-03-18T04:08:52.808996
EASTWOOD,"2/32 Campbell Street, Eastwood NSW 2122",1800000,2025-02-19,villa,3.0,2.0,2.0,,2025-03-18T04:08:52.808996
EASTWOOD,"2B Valley Road, Eastwood NSW 2122",2150000,2025-02-15,house,4.0,3.0,1.0,364.0,2025-03-18T04:08:52.808996
EASTWOOD,"10/28 First Avenue, Eastwood NSW 2122",720000,2025-02-12,unit,2.0,1.0,1.0,90.0,2025-03-18T04:08:52.808996
EASTWOOD,"4/575 Blaxland Road, Eastwood NSW 2122",1500000,2025-02-06,villa,3.0,2.0,2.0,,2025-03-18T04:08:52.808996
EASTWOOD,"15 Lincoln Street, Eastwood NSW 2122",2988000,2025-01-31,house,5.0,5.0,2.0,1012.0,2025-03-18T04:08:52.808996
EASTWOOD,"7/14-16 Eric Street, Eastwood NSW 2122",1656000,2025-01-30,villa,3.0,2.0,2.0,,2025-03-18T04:08:52.808996
EASTWOOD,"102/9 Rutledge Street, Eastwood NSW 2122",988000,2025-01-30,apartment,2.0,2.0,1.0,,2025-03-18T04:08:52.808996
EASTWOOD,"3/614-616 Blaxland Road, Eastwood NSW 2122",660000,2025-01-28,unit,2.0,1.0,1.0,101.0,2025-03-18T04:08:52.808996
EASTWOOD,"403A/21-27 Glen Street, Eastwood NSW 2122",945000,2025-01-22,apartment,2.0,2.0,1.0,,2025-03-18T04:08:52.808996
EASTWOOD,"67A Rutledge Street, Eastwood NSW 2122",2320000,2025-01-16,house,5.0,2.0,2.0,,2025-03-18T04:08:52.808996
EASTWOOD,"30 Holway Street, Eastwood NSW 2122",2950000,2025-01-13,house,6.0,4.0,3.0,519.0,2025-03-18T04:08:52.808996
EASTWOOD,"201/62 Mobbs Lane, Eastwood NSW 2122",630000,2025-01-10,apartment,1.0,1.0,1.0,80.0,2025-03-18T04:08:52.808996
EASTWOOD,"633 Blaxland Road, Eastwood NSW 2122",3566600,2025-01-10,house,6.0,5.0,2.0,,2025-03-18T04:08:52.808996
EASTWOOD,"10/41 Doomben Avenue, Eastwood NSW 2122",705000,2025-01-08,unit,2.0,1.0,1.0,,2025-03-18T04:08:52.808996
EASTWOOD,"5/31 Railway Parade, Eastwood NSW 2122",731800,2025-01-06,apartment,2.0,2.0,1.0,,2025-03-18T04:08:52.808996
EASTWOOD,"14 Warrawong Street, Eastwood NSW 2122",1520000,2025-01-02,house,3.0,1.0,2.0,1220.0,2025-03-18T04:08:52.808996
EATONSVILLE,"13 First Falls Lane, Eatonsville NSW 2460",490000,2025-02-01,house,3.0,1.0,2.0,1012.0,2025-03-18T04:08:58.913945
EDEN,"573 Towamba Road, NULLICA Via, Eden NSW 2551",1000000,2025-02-28,acreage-semi-rural,4.0,3.0,8.0,315700.0,2025-03-18T04:09:05.232225
EDEN,"24 Dawson Avenue, Wonboyn Lake Via, Eden NSW 2551",810000,2025-02-28,house,3.0,3.0,4.0,4001.0,2025-03-18T04:09:05.232225
EDEN,"11 Bay St, Eden NSW 2551",840000,2025-02-28,house,3.0,3.0,1.0,727.0,2025-03-18T04:09:05.232225
EDEN,"1 Emblen St, Eden NSW 2551",725000,2025-02-21,house,5.0,2.0,2.0,955.0,2025-03-18T04:09:05.232225
