lganame,councilnam,suburbname,postcode,percentage,,,,LGA_WRONG,,FIX,LGA_NEIGHBOR_WRONG
TENTERFIELD,TENTERFIELD SHIRE COUNCIL,WYLIE CREEK,2372,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,ANNANGROVE,2156,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,BAULKHAM HILLS,2153,98.26876156,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,BEAUMONT HILLS,2155,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,BEECROFT,2119,3.31089E-08,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,BELLA VISTA,2153,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,BOX HILL,2765,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,CARLINGFORD,2118,0.822821995,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,CASTLE HILL,2154,88.32328133,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,CATTAI,2756,79.41936893,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,DURAL,2158,25.1336196,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,GABLES,2765,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,GLENHAVEN,2156,86.96328289,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,GLENORIE,2157,81.68031263,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,KELLYVILLE,2155,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,KENTHURST,2156,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,LEETS VALE,2775,65.74936599,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,LOWER PORTLAND,2756,32.83467049,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,MARAYLYA,2765,56.3870691,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,MAROOTA,2756,75.01977749,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,MIDDLE DURAL,2158,79.29063307,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,NELSON,2765,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,NORTH KELLYVILLE,2155,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,NORTH ROCKS,2151,14.31497266,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,NORWEST,2153,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,ROUSE HILL,2155,47.16287195,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,SACKVILLE NORTH,2756,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,SOUTH MAROOTA,2756,100,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,WEST PENNANT HILLS,2125,83.30056478,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,WINSTON HILLS,2153,4.997924912,,,,,,,
THE HILLS SHIRE SHIRE,THE HILLS SHIRE SHIRE COUNCIL,WISEMANS FERRY,2775,40.95597806,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BACK CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BANORA POINT,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BILAMBIL,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BILAMBIL HEIGHTS,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BOGANGAR,2488,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BRAY PARK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BRAYS CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BUNGALORA,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BURRINGBAR,2483,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BYANGUM,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,BYRRILL CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CABARITA BEACH,2488,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CAROOL,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CASUARINA,2487,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CEDAR CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CHILLINGHAM,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CHINDERAH,2487,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CHOWAN CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CLOTHIERS CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,COBAKI,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,COBAKI LAKES,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,COMMISSIONERS CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CONDONG,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CRABBES CREEK,2483,99.99999989,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CRYSTAL CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CUDGEN,2487,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,CUDGERA CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,DOON DOON,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,DULGUIGAN,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,DUM DUM,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,DUNBIBLE,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,DUNGAY,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,DURANBAH,2487,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,DUROBY,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,EUNGELLA,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,EVIRON,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,FARRANTS HILL,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,FERNVALE,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,FINGAL HEAD,2487,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,GLENGARRIE,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,HASTINGS POINT,2489,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,HOPKINS CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,KIELVALE,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,KINGS FOREST,2487,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,KINGSCLIFF,2487,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,KUNGHUR,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,KUNGHUR CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,KYNNUMBOON,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,LIMPINWOOD,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,MEBBIN,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,MIDGINBIL,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,MOOBALL,2483,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,MOUNT BURRELL,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,MOUNT WARNING,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,MURWILLUMBAH,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,NOBBYS CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,NORTH ARM,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,NORTH TUMBULGUM,2490,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,NUMINBAH,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,NUNDERI,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,PALMVALE,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,PIGGABEEN,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,POTTSVILLE,2489,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,PUMPENBIL,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,RESERVE CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,ROUND MOUNTAIN,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,ROWLANDS CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,SLEEPY HOLLOW,2483,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,SMITHS CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,SOUTH MURWILLUMBAH,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,STOKERS SIDING,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,STOTTS CREEK,2487,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TANGLEWOOD,2488,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TERRAGON,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TERRANORA,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TOMEWIN,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TUMBULGUM,2490,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TWEED HEADS,2485,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TWEED HEADS SOUTH,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TWEED HEADS WEST,2485,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TYALGUM,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TYALGUM CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,TYGALGAH,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,UKI,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,UPPER BURRINGBAR,2483,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,UPPER CRYSTAL CREEK,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,UPPER DUROBY,2486,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,URLIUP,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,WARDROP VALLEY,2484,100,,,,,,,
TWEED,TWEED SHIRE COUNCIL,WOOYUNG,2483,75.01105841,,,,,,,
TWEED,TWEED SHIRE COUNCIL,ZARA,2484,100,,,,,,,
UNINCORPORATED,UNINCORPORATED,ABBOTSFORD,2046,0.344715829,,,,,,,
UNINCORPORATED,UNINCORPORATED,BALMAIN,2041,0.537591683,,,,,,,
UNINCORPORATED,UNINCORPORATED,BARANGAROO,2000,1.893106489,,,,,,,
UNINCORPORATED,UNINCORPORATED,BIRCHGROVE,2041,0.082378452,,,,,,,
UNINCORPORATED,UNINCORPORATED,BOTANY BAY,,78.66692938,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,BROKEN HILL,2880,98.71348888,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,BROUGHAMS GATE,2880,100,,,,,,,
UNINCORPORATED,UNINCORPORATED,DAWES POINT,2000,32.42118941,,,,,,,
UNINCORPORATED,UNINCORPORATED,DOUBLE BAY,2028,0.509698176,,,,,,,
UNINCORPORATED,UNINCORPORATED,DRUMMOYNE,2047,1.8693E-05,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,FOWLERS GAP,2880,100,,,,,,,
UNINCORPORATED,UNINCORPORATED,GLADESVILLE,2111,0.001529476,,,,,,,
UNINCORPORATED,UNINCORPORATED,HUNTERS HILL,2110,0.003657719,,,,,,,
UNINCORPORATED,UNINCORPORATED,KIRRIBILLI,2061,6.85399E-05,,,,,,,
UNINCORPORATED,UNINCORPORATED,KURRABA POINT,2089,0.001313865,,,,,,,
UNINCORPORATED,UNINCORPORATED,LANE COVE NORTH,2066,0.080242532,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,LITTLE TOPAR,2880,100,,,,,,,
UNINCORPORATED,UNINCORPORATED,MANLY,2095,0.246462122,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,MENINDEE,2879,15.9536506,,,,,,,
UNINCORPORATED,UNINCORPORATED,MIDDLE HARBOUR,,81.20612927,,,,,,,
UNINCORPORATED,UNINCORPORATED,MILLERS POINT,2000,5.201854229,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,MILPARINKA,2880,100,,,,,,,
UNINCORPORATED,UNINCORPORATED,MOSMAN,2088,0.001420976,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,MUTAWINTJI,2880,100,,,,,,,
UNINCORPORATED,UNINCORPORATED,NEUTRAL BAY,2089,0.011740749,,,,,,,
UNINCORPORATED,UNINCORPORATED,NORTH HARBOUR,,100,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,PACKSADDLE,2880,100,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,POONCARIE,2648,7.316916958,,,,,,,
UNINCORPORATED,UNINCORPORATED,PYRMONT,2009,8.15448E-07,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,SCOTIA,2648,65.34982858,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,SILVERTON,2880,100,,,,,,,
UNINCORPORATED,UNINCORPORATED,SYDNEY,2000,5.106209253,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,TIBOOBURRA,2880,100,,,,,,,
UNINCORPORATED,UNINCORPORATED,VAUCLUSE,2030,0.004283514,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,WANAARING,2840,73.46972403,,,,,,,
UNINCORPORATED,UNINCORPORATED,WATSONS BAY,2030,0.015794128,,,,,,,
UNINCORPORATED,UNINCORPORATED FAR WEST,WHITE CLIFFS,2836,62.8418085,,,,,,,
UNINCORPORATED,UNINCORPORATED,WOOLLOOMOOLOO,2011,7.388590101,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ABERDEEN,2336,61.08666769,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BARRY,2340,45.90409078,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BELLTREES,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BLANDFORD,2338,95.37041693,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BRAWBOY,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BUNNAN,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,CASSILIS,2329,97.23791708,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,CRAWNEY,2338,30.19726877,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,DARTBROOK,2336,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,DAVIS CREEK,2336,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,DRY CREEK,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ELLERSTON,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GLENBAWN,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GLENROCK,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GREEN CREEK,2338,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GUNDY,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GUNGAL,2333,96.64391715,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,KARS SPRINGS,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MANOBALAI,2333,24.12236006,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MERRIWA,2329,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MIDDLE BROOK,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MOGO,2850,7.134491478,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MOOBI,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MOONAN BROOK,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MOONAN FLAT,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MURRURUNDI,2338,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MURULLA,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,NIANGALA,2354,5.875997073,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,OMADALE,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,OWENS GAP,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,PAGES CREEK,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,PAGES RIVER,2338,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,PARKVILLE,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ROSSGOLE,2336,85.20785837,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ROUCHEL,2336,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ROUCHEL BROOK,2336,34.25908236,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,SANDY CREEK,2338,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,SCONE,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,SCOTTS CREEK,2338,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,SEGENHOE,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,STEWARTS BROOK,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,TIMOR,2338,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,TOMALLA,2337,92.07298034,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,TURILL,2850,30.12923388,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,UPPER DARTBROOK,2336,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,UPPER ROUCHEL,2336,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,WAVERLY,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,WINGEN,2337,100,,,,,,,
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,WOOLOOMA,2337,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BANGO,2582,0.034078524,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BANNABY,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BANNISTER,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BELLMOUNT FOREST,2581,29.15988441,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BEVENDALE,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BIALA,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BIG HILL,2579,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BIGGA,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BINDA,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BLAKNEY CREEK,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BRAYTON,2579,32.50839087,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BREADALBANE,2581,98.67268006,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,BROADWAY,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,CHATSBURY,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,COLLECTOR,2581,47.19153377,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,CROOKED CORNER,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,CROOKWELL,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,CULLERIN,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,CURRAWANG,2580,1.635118438,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,CURRAWEELA,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,DALTON,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,FULLERTON,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,GOLSPIE,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,GRABBEN GULLEN,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,GREENWICH PARK,2580,69.42421374,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,GUNNING,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,GURRUNDAH,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,JERRAWA,2582,99.99561294,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,LADE VALE,2581,99.70973106,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,LAGGAN,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,LERIDA,2581,89.48945959,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,LIMERICK,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,LOST RIVER,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,MERRILL,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,MIDDLE ARM,2580,31.94803515,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,MOUNT WERONG,2787,32.81109696,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,MYRTLEVILLE,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,NARRAWA,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,OOLONG,2581,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,PEELWOOD,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,PEJAR,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,POMEROY,2580,30.8685053,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,RICHLANDS,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,ROSLYN,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,STONEQUARRY,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,TARALGA,2580,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,TARLO,2580,47.0144941,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,TUENA,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,WAYO,2580,42.69628936,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,WHEEO,2583,100,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,WIARBOROUGH,2580,98.98919802,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,WOLLOGORANG,2581,33.30949261,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,WOMBEYAN CAVES,2580,68.41936294,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,WOODHOUSELEE,2580,64.46040952,,,,,,,
UPPER LACHLAN SHIRE SHIRE,UPPER LACHLAN SHIRE SHIRE COUNCIL,YALBRAITH,2580,100,,,,,,,
